[I 2024-07-08 21:07:01,125] A new study created in memory with name: no-name-2fce4595-1893-44fe-87ef-12d5c3f6e4d6
Seed set to 42
  0%|          | 0/300 [00:00<?, ?it/s]
Train: 0.5672 | Test: 0.4726 | Test metric: 0.5117 | Dataset: gs-lf:   0%|          | 0/300 [00:01<?, ?it/s]
Train: 0.0903 | Test: 0.0991 | Test metric: 0.8703 | Dataset: gs-lf:   8%|▊         | 24/300 [01:05<12:05,  2.63s/it]
Train: 0.0903 | Test: 0.0991 | Test metric: 0.8703 | Dataset: gs-lf:   8%|▊         | 25/300 [01:05<12:10,  2.66s/it]
Train: 0.0896 | Test: 0.0986 | Test metric: 0.8710 | Dataset: gs-lf:   8%|▊         | 25/300 [01:08<12:10,  2.66s/it]
Train: 0.0896 | Test: 0.0986 | Test metric: 0.8710 | Dataset: gs-lf:   9%|▊         | 26/300 [01:08<12:13,  2.68s/it]
Train: 0.0888 | Test: 0.0994 | Test metric: 0.8686 | Dataset: gs-lf:   9%|▊         | 26/300 [01:11<12:13,  2.68s/it]
Train: 0.0888 | Test: 0.0994 | Test metric: 0.8686 | Dataset: gs-lf:   9%|▉         | 27/300 [01:11<12:14,  2.69s/it]
Train: 0.0890 | Test: 0.0979 | Test metric: 0.8731 | Dataset: gs-lf:   9%|▉         | 27/300 [01:13<12:14,  2.69s/it]
Train: 0.0890 | Test: 0.0979 | Test metric: 0.8731 | Dataset: gs-lf:   9%|▉         | 28/300 [01:13<12:14,  2.70s/it]
Train: 0.0868 | Test: 0.0985 | Test metric: 0.8734 | Dataset: gs-lf:   9%|▉         | 28/300 [01:16<12:14,  2.70s/it]
Train: 0.0868 | Test: 0.0985 | Test metric: 0.8734 | Dataset: gs-lf:  10%|▉         | 29/300 [01:16<12:14,  2.71s/it]
Train: 0.0860 | Test: 0.0980 | Test metric: 0.8745 | Dataset: gs-lf:  10%|▉         | 29/300 [01:19<12:14,  2.71s/it]
Train: 0.0860 | Test: 0.0980 | Test metric: 0.8745 | Dataset: gs-lf:  10%|█         | 30/300 [01:19<12:13,  2.72s/it]
Train: 0.0860 | Test: 0.0987 | Test metric: 0.8726 | Dataset: gs-lf:  10%|█         | 30/300 [01:21<12:13,  2.72s/it]
Train: 0.0860 | Test: 0.0987 | Test metric: 0.8726 | Dataset: gs-lf:  10%|█         | 31/300 [01:21<12:11,  2.72s/it]
Train: 0.0853 | Test: 0.1008 | Test metric: 0.8718 | Dataset: gs-lf:  10%|█         | 31/300 [01:24<12:11,  2.72s/it]
Train: 0.0853 | Test: 0.1008 | Test metric: 0.8718 | Dataset: gs-lf:  11%|█         | 32/300 [01:24<12:09,  2.72s/it]
Train: 0.0844 | Test: 0.0986 | Test metric: 0.8737 | Dataset: gs-lf:  11%|█         | 32/300 [01:27<12:09,  2.72s/it]
Train: 0.0844 | Test: 0.0986 | Test metric: 0.8737 | Dataset: gs-lf:  11%|█         | 33/300 [01:27<12:05,  2.72s/it]
Train: 0.0842 | Test: 0.0990 | Test metric: 0.8759 | Dataset: gs-lf:  11%|█         | 33/300 [01:30<12:05,  2.72s/it]
Train: 0.0842 | Test: 0.0990 | Test metric: 0.8759 | Dataset: gs-lf:  11%|█▏        | 34/300 [01:30<12:05,  2.73s/it]
Train: 0.0828 | Test: 0.0980 | Test metric: 0.8798 | Dataset: gs-lf:  11%|█▏        | 34/300 [01:32<12:05,  2.73s/it]
Train: 0.0828 | Test: 0.0980 | Test metric: 0.8798 | Dataset: gs-lf:  12%|█▏        | 35/300 [01:32<12:02,  2.73s/it]
Train: 0.0826 | Test: 0.0989 | Test metric: 0.8724 | Dataset: gs-lf:  12%|█▏        | 35/300 [01:35<12:02,  2.73s/it]
Train: 0.0826 | Test: 0.0989 | Test metric: 0.8724 | Dataset: gs-lf:  12%|█▏        | 36/300 [01:35<11:59,  2.72s/it]
Train: 0.0811 | Test: 0.0983 | Test metric: 0.8758 | Dataset: gs-lf:  12%|█▏        | 36/300 [01:38<11:59,  2.72s/it]
Train: 0.0811 | Test: 0.0983 | Test metric: 0.8758 | Dataset: gs-lf:  12%|█▏        | 37/300 [01:38<11:52,  2.71s/it]
Train: 0.0812 | Test: 0.0985 | Test metric: 0.8755 | Dataset: gs-lf:  12%|█▏        | 37/300 [01:40<11:52,  2.71s/it]
Train: 0.0812 | Test: 0.0985 | Test metric: 0.8755 | Dataset: gs-lf:  13%|█▎        | 38/300 [01:40<11:50,  2.71s/it]
Train: 0.0797 | Test: 0.1002 | Test metric: 0.8741 | Dataset: gs-lf:  13%|█▎        | 38/300 [01:43<11:50,  2.71s/it]
Train: 0.0797 | Test: 0.1002 | Test metric: 0.8741 | Dataset: gs-lf:  13%|█▎        | 39/300 [01:43<11:48,  2.72s/it]
Train: 0.0796 | Test: 0.0983 | Test metric: 0.8755 | Dataset: gs-lf:  13%|█▎        | 39/300 [01:46<11:48,  2.72s/it]
Train: 0.0796 | Test: 0.0983 | Test metric: 0.8755 | Dataset: gs-lf:  13%|█▎        | 40/300 [01:46<11:45,  2.71s/it]
Train: 0.0787 | Test: 0.0992 | Test metric: 0.8745 | Dataset: gs-lf:  13%|█▎        | 40/300 [01:49<11:45,  2.71s/it]
Train: 0.0787 | Test: 0.0992 | Test metric: 0.8745 | Dataset: gs-lf:  14%|█▎        | 41/300 [01:49<11:43,  2.71s/it]
Train: 0.0777 | Test: 0.1021 | Test metric: 0.8729 | Dataset: gs-lf:  14%|█▎        | 41/300 [01:51<11:43,  2.71s/it]
Train: 0.0777 | Test: 0.1021 | Test metric: 0.8729 | Dataset: gs-lf:  14%|█▍        | 42/300 [01:51<11:41,  2.72s/it]
Train: 0.0775 | Test: 0.0988 | Test metric: 0.8738 | Dataset: gs-lf:  14%|█▍        | 42/300 [01:54<11:41,  2.72s/it]
Train: 0.0775 | Test: 0.0988 | Test metric: 0.8738 | Dataset: gs-lf:  14%|█▍        | 43/300 [01:54<11:38,  2.72s/it]
Train: 0.0764 | Test: 0.0992 | Test metric: 0.8740 | Dataset: gs-lf:  14%|█▍        | 43/300 [01:57<11:38,  2.72s/it]
Train: 0.0764 | Test: 0.0992 | Test metric: 0.8740 | Dataset: gs-lf:  15%|█▍        | 44/300 [01:57<11:36,  2.72s/it]
Train: 0.0757 | Test: 0.0998 | Test metric: 0.8742 | Dataset: gs-lf:  15%|█▍        | 44/300 [01:59<11:36,  2.72s/it]
Train: 0.0757 | Test: 0.0998 | Test metric: 0.8742 | Dataset: gs-lf:  15%|█▌        | 45/300 [01:59<11:32,  2.72s/it]
Train: 0.0751 | Test: 0.1021 | Test metric: 0.8692 | Dataset: gs-lf:  15%|█▌        | 45/300 [02:02<11:32,  2.72s/it]
Train: 0.0751 | Test: 0.1021 | Test metric: 0.8692 | Dataset: gs-lf:  15%|█▌        | 46/300 [02:02<11:29,  2.71s/it]
Train: 0.0741 | Test: 0.1002 | Test metric: 0.8742 | Dataset: gs-lf:  15%|█▌        | 46/300 [02:05<11:29,  2.71s/it]
Train: 0.0741 | Test: 0.1002 | Test metric: 0.8742 | Dataset: gs-lf:  16%|█▌        | 47/300 [02:05<11:26,  2.71s/it]
Train: 0.0734 | Test: 0.1004 | Test metric: 0.8713 | Dataset: gs-lf:  16%|█▌        | 47/300 [02:08<11:26,  2.71s/it]
Train: 0.0734 | Test: 0.1004 | Test metric: 0.8713 | Dataset: gs-lf:  16%|█▌        | 48/300 [02:08<11:24,  2.72s/it]
Train: 0.0728 | Test: 0.1019 | Test metric: 0.8713 | Dataset: gs-lf:  16%|█▌        | 48/300 [02:10<11:24,  2.72s/it]
Train: 0.0728 | Test: 0.1019 | Test metric: 0.8713 | Dataset: gs-lf:  16%|█▋        | 49/300 [02:10<11:22,  2.72s/it]
Train: 0.0720 | Test: 0.1018 | Test metric: 0.8731 | Dataset: gs-lf:  16%|█▋        | 49/300 [02:13<11:22,  2.72s/it]
Train: 0.0720 | Test: 0.1018 | Test metric: 0.8731 | Dataset: gs-lf:  16%|█▋        | 49/300 [02:13<11:24,  2.73s/it]
[I 2024-07-09 03:20:28,854] Trial 95 finished with value: 0.8797624111175537 and parameters: {'global_dim': 64, 'depth': 3, 'hidden_dim': 320, 'dropout': 0.0, 'learning_rate': 0.0005}. Best is trial 37 with value: 0.88084876537323.
Early stop reached at 34 with loss 0.8797624111175537
=====================================================================================
Layer (type:depth-idx)                                       Param #
=====================================================================================
GraphNets                                                    --
├─ModuleList: 1-1                                            --
│    └─MetaLayer: 2-1                                        --
│    │    └─EdgeFiLMModel: 3-1                               10,416
│    │    └─NodeAttnModel: 3-2                               70,575
│    │    └─GlobalPNAModel: 3-3                              194,624
│    └─MetaLayer: 2-2                                        --
│    │    └─EdgeFiLMModel: 3-4                               6,580
│    │    └─NodeAttnModel: 3-5                               70,575
│    │    └─GlobalPNAModel: 3-6                              150,784
│    └─MetaLayer: 2-3                                        --
│    │    └─EdgeFiLMModel: 3-7                               6,580
│    │    └─NodeAttnModel: 3-8                               70,575
│    │    └─GlobalPNAModel: 3-9                              150,784
=====================================================================================
Total params: 731,493
Trainable params: 731,493
Non-trainable params: 0
=====================================================================================
Seed set to 42

  0%|          | 0/300 [00:00<?, ?it/s]
Train: 0.1651 | Test: 0.1377 | Test metric: 0.5196 | Dataset: gs-lf:   0%|          | 0/300 [00:02<?, ?it/s]
Train: 0.1651 | Test: 0.1377 | Test metric: 0.5196 | Dataset: gs-lf:   0%|          | 1/300 [00:02<13:35,  2.73s/it]
Train: 0.1345 | Test: 0.1374 | Test metric: 0.5365 | Dataset: gs-lf:   0%|          | 1/300 [00:05<13:35,  2.73s/it]
Train: 0.1345 | Test: 0.1374 | Test metric: 0.5365 | Dataset: gs-lf:   1%|          | 2/300 [00:05<13:33,  2.73s/it]
Train: 0.1354 | Test: 0.1368 | Test metric: 0.5411 | Dataset: gs-lf:   1%|          | 2/300 [00:08<13:33,  2.73s/it]
Train: 0.1354 | Test: 0.1368 | Test metric: 0.5411 | Dataset: gs-lf:   1%|          | 3/300 [00:08<13:14,  2.68s/it]
Train: 0.1353 | Test: 0.1366 | Test metric: 0.5402 | Dataset: gs-lf:   1%|          | 3/300 [00:10<13:14,  2.68s/it]
Train: 0.1353 | Test: 0.1366 | Test metric: 0.5402 | Dataset: gs-lf:   1%|▏         | 4/300 [00:10<13:05,  2.65s/it]
Train: 0.1341 | Test: 0.1357 | Test metric: 0.5191 | Dataset: gs-lf:   1%|▏         | 4/300 [00:13<13:05,  2.65s/it]
Train: 0.1341 | Test: 0.1357 | Test metric: 0.5191 | Dataset: gs-lf:   2%|▏         | 5/300 [00:13<12:58,  2.64s/it]
Train: 0.1345 | Test: 0.1365 | Test metric: 0.5251 | Dataset: gs-lf:   2%|▏         | 5/300 [00:15<12:58,  2.64s/it]
Train: 0.1345 | Test: 0.1365 | Test metric: 0.5251 | Dataset: gs-lf:   2%|▏         | 6/300 [00:15<12:53,  2.63s/it]
Train: 0.1340 | Test: 0.1352 | Test metric: 0.5170 | Dataset: gs-lf:   2%|▏         | 6/300 [00:18<12:53,  2.63s/it]
Train: 0.1340 | Test: 0.1352 | Test metric: 0.5170 | Dataset: gs-lf:   2%|▏         | 7/300 [00:18<12:50,  2.63s/it]
Train: 0.1341 | Test: 0.1369 | Test metric: 0.5270 | Dataset: gs-lf:   2%|▏         | 7/300 [00:21<12:50,  2.63s/it]
Train: 0.1341 | Test: 0.1369 | Test metric: 0.5270 | Dataset: gs-lf:   3%|▎         | 8/300 [00:21<12:46,  2.63s/it]
Train: 0.1338 | Test: 0.1351 | Test metric: 0.5223 | Dataset: gs-lf:   3%|▎         | 8/300 [00:23<12:46,  2.63s/it]
Train: 0.1338 | Test: 0.1351 | Test metric: 0.5223 | Dataset: gs-lf:   3%|▎         | 9/300 [00:23<12:42,  2.62s/it]
Train: 0.1335 | Test: 0.1351 | Test metric: 0.5346 | Dataset: gs-lf:   3%|▎         | 9/300 [00:26<12:42,  2.62s/it]
Train: 0.1335 | Test: 0.1351 | Test metric: 0.5346 | Dataset: gs-lf:   3%|▎         | 10/300 [00:26<12:40,  2.62s/it]
Train: 0.1332 | Test: 0.1352 | Test metric: 0.5475 | Dataset: gs-lf:   3%|▎         | 10/300 [00:29<12:40,  2.62s/it]
Train: 0.1332 | Test: 0.1352 | Test metric: 0.5475 | Dataset: gs-lf:   4%|▎         | 11/300 [00:29<12:37,  2.62s/it]
Train: 0.1334 | Test: 0.1362 | Test metric: 0.5242 | Dataset: gs-lf:   4%|▎         | 11/300 [00:31<12:37,  2.62s/it]
Train: 0.1334 | Test: 0.1362 | Test metric: 0.5242 | Dataset: gs-lf:   4%|▍         | 12/300 [00:31<12:35,  2.62s/it]
Train: 0.1335 | Test: 0.1348 | Test metric: 0.5321 | Dataset: gs-lf:   4%|▍         | 12/300 [00:34<12:35,  2.62s/it]
Train: 0.1335 | Test: 0.1348 | Test metric: 0.5321 | Dataset: gs-lf:   4%|▍         | 13/300 [00:34<12:33,  2.62s/it]
Train: 0.1331 | Test: 0.1356 | Test metric: 0.5384 | Dataset: gs-lf:   4%|▍         | 13/300 [00:36<12:33,  2.62s/it]
Train: 0.1331 | Test: 0.1356 | Test metric: 0.5384 | Dataset: gs-lf:   5%|▍         | 14/300 [00:36<12:29,  2.62s/it]
Train: 0.1335 | Test: 0.1351 | Test metric: 0.5399 | Dataset: gs-lf:   5%|▍         | 14/300 [00:39<12:29,  2.62s/it]
Train: 0.1335 | Test: 0.1351 | Test metric: 0.5399 | Dataset: gs-lf:   5%|▌         | 15/300 [00:39<12:28,  2.63s/it]
Train: 0.1332 | Test: 0.1353 | Test metric: 0.5398 | Dataset: gs-lf:   5%|▌         | 15/300 [00:42<12:28,  2.63s/it]
Train: 0.1332 | Test: 0.1353 | Test metric: 0.5398 | Dataset: gs-lf:   5%|▌         | 16/300 [00:42<12:28,  2.64s/it]
Train: 0.1331 | Test: 0.1349 | Test metric: 0.5457 | Dataset: gs-lf:   5%|▌         | 16/300 [00:44<12:28,  2.64s/it]
Train: 0.1331 | Test: 0.1349 | Test metric: 0.5457 | Dataset: gs-lf:   6%|▌         | 17/300 [00:44<12:24,  2.63s/it]
Train: 0.1331 | Test: 0.1344 | Test metric: 0.5409 | Dataset: gs-lf:   6%|▌         | 17/300 [00:47<12:24,  2.63s/it]
Train: 0.1331 | Test: 0.1344 | Test metric: 0.5409 | Dataset: gs-lf:   6%|▌         | 18/300 [00:47<12:23,  2.64s/it]
Train: 0.1331 | Test: 0.1348 | Test metric: 0.5217 | Dataset: gs-lf:   6%|▌         | 18/300 [00:50<12:23,  2.64s/it]
Train: 0.1331 | Test: 0.1348 | Test metric: 0.5217 | Dataset: gs-lf:   6%|▋         | 19/300 [00:50<12:19,  2.63s/it]
Train: 0.1331 | Test: 0.1351 | Test metric: 0.5233 | Dataset: gs-lf:   6%|▋         | 19/300 [00:52<12:19,  2.63s/it]
Train: 0.1331 | Test: 0.1351 | Test metric: 0.5233 | Dataset: gs-lf:   7%|▋         | 20/300 [00:52<12:15,  2.63s/it]
Train: 0.1331 | Test: 0.1352 | Test metric: 0.5443 | Dataset: gs-lf:   7%|▋         | 20/300 [00:55<12:15,  2.63s/it]
Train: 0.1331 | Test: 0.1352 | Test metric: 0.5443 | Dataset: gs-lf:   7%|▋         | 21/300 [00:55<12:13,  2.63s/it]
Train: 0.1329 | Test: 0.1347 | Test metric: 0.5366 | Dataset: gs-lf:   7%|▋         | 21/300 [00:57<12:13,  2.63s/it]
Train: 0.1329 | Test: 0.1347 | Test metric: 0.5366 | Dataset: gs-lf:   7%|▋         | 22/300 [00:57<12:10,  2.63s/it]
Train: 0.1328 | Test: 0.1348 | Test metric: 0.5387 | Dataset: gs-lf:   7%|▋         | 22/300 [01:00<12:10,  2.63s/it]
Train: 0.1328 | Test: 0.1348 | Test metric: 0.5387 | Dataset: gs-lf:   8%|▊         | 23/300 [01:00<12:08,  2.63s/it]
Train: 0.1329 | Test: 0.1349 | Test metric: 0.5365 | Dataset: gs-lf:   8%|▊         | 23/300 [01:03<12:08,  2.63s/it]
Train: 0.1329 | Test: 0.1349 | Test metric: 0.5365 | Dataset: gs-lf:   8%|▊         | 24/300 [01:03<12:08,  2.64s/it]
Train: 0.1330 | Test: 0.1356 | Test metric: 0.5269 | Dataset: gs-lf:   8%|▊         | 24/300 [01:05<12:08,  2.64s/it]
Train: 0.1330 | Test: 0.1356 | Test metric: 0.5269 | Dataset: gs-lf:   8%|▊         | 25/300 [01:05<12:04,  2.63s/it]
Train: 0.1329 | Test: 0.1346 | Test metric: 0.5285 | Dataset: gs-lf:   8%|▊         | 25/300 [01:08<12:04,  2.63s/it]
Train: 0.1329 | Test: 0.1346 | Test metric: 0.5285 | Dataset: gs-lf:   8%|▊         | 25/300 [01:08<12:33,  2.74s/it]
[I 2024-07-09 03:21:37,406] Trial 96 finished with value: 0.547465980052948 and parameters: {'global_dim': 64, 'depth': 3, 'hidden_dim': 320, 'dropout': 0.0, 'learning_rate': 0.01}. Best is trial 37 with value: 0.88084876537323.
Early stop reached at 10 with loss 0.547465980052948
=====================================================================================
Layer (type:depth-idx)                                       Param #
=====================================================================================
GraphNets                                                    --
├─ModuleList: 1-1                                            --
│    └─MetaLayer: 2-1                                        --
│    │    └─EdgeFiLMModel: 3-1                               10,416
│    │    └─NodeAttnModel: 3-2                               70,575
│    │    └─GlobalPNAModel: 3-3                              194,624
│    └─MetaLayer: 2-2                                        --
│    │    └─EdgeFiLMModel: 3-4                               6,580
│    │    └─NodeAttnModel: 3-5                               70,575
│    │    └─GlobalPNAModel: 3-6                              150,784
│    └─MetaLayer: 2-3                                        --
│    │    └─EdgeFiLMModel: 3-7                               6,580
│    │    └─NodeAttnModel: 3-8                               70,575
│    │    └─GlobalPNAModel: 3-9                              150,784
=====================================================================================
Total params: 731,493
Trainable params: 731,493
Non-trainable params: 0
=====================================================================================
Seed set to 42

  0%|          | 0/300 [00:00<?, ?it/s]
Train: 0.5416 | Test: 0.4498 | Test metric: 0.5344 | Dataset: gs-lf:   0%|          | 0/300 [00:02<?, ?it/s]
Train: 0.5416 | Test: 0.4498 | Test metric: 0.5344 | Dataset: gs-lf:   0%|          | 1/300 [00:02<13:28,  2.70s/it]
Train: 0.3808 | Test: 0.3065 | Test metric: 0.5577 | Dataset: gs-lf:   0%|          | 1/300 [00:05<13:28,  2.70s/it]
Train: 0.3808 | Test: 0.3065 | Test metric: 0.5577 | Dataset: gs-lf:   1%|          | 2/300 [00:05<13:28,  2.71s/it]
Train: 0.2545 | Test: 0.2065 | Test metric: 0.5703 | Dataset: gs-lf:   1%|          | 2/300 [00:08<13:28,  2.71s/it]
Train: 0.2545 | Test: 0.2065 | Test metric: 0.5703 | Dataset: gs-lf:   1%|          | 3/300 [00:08<13:25,  2.71s/it]
Train: 0.1818 | Test: 0.1616 | Test metric: 0.5769 | Dataset: gs-lf:   1%|          | 3/300 [00:10<13:25,  2.71s/it]
Train: 0.1818 | Test: 0.1616 | Test metric: 0.5769 | Dataset: gs-lf:   1%|▏         | 4/300 [00:10<13:21,  2.71s/it]
Train: 0.1520 | Test: 0.1454 | Test metric: 0.5800 | Dataset: gs-lf:   1%|▏         | 4/300 [00:13<13:21,  2.71s/it]
Train: 0.1520 | Test: 0.1454 | Test metric: 0.5800 | Dataset: gs-lf:   2%|▏         | 5/300 [00:13<13:17,  2.70s/it]
Train: 0.1408 | Test: 0.1390 | Test metric: 0.5814 | Dataset: gs-lf:   2%|▏         | 5/300 [00:16<13:17,  2.70s/it]
Train: 0.1408 | Test: 0.1390 | Test metric: 0.5814 | Dataset: gs-lf:   2%|▏         | 6/300 [00:16<13:16,  2.71s/it]
Train: 0.1359 | Test: 0.1356 | Test metric: 0.5798 | Dataset: gs-lf:   2%|▏         | 6/300 [00:18<13:16,  2.71s/it]
Train: 0.1359 | Test: 0.1356 | Test metric: 0.5798 | Dataset: gs-lf:   2%|▏         | 7/300 [00:18<13:13,  2.71s/it]
Train: 0.1326 | Test: 0.1330 | Test metric: 0.5838 | Dataset: gs-lf:   2%|▏         | 7/300 [00:21<13:13,  2.71s/it]
Train: 0.1326 | Test: 0.1330 | Test metric: 0.5838 | Dataset: gs-lf:   3%|▎         | 8/300 [00:21<13:10,  2.71s/it]
Train: 0.1302 | Test: 0.1312 | Test metric: 0.6018 | Dataset: gs-lf:   3%|▎         | 8/300 [00:24<13:10,  2.71s/it]
Train: 0.1302 | Test: 0.1312 | Test metric: 0.6018 | Dataset: gs-lf:   3%|▎         | 9/300 [00:24<13:07,  2.71s/it]
Train: 0.1283 | Test: 0.1290 | Test metric: 0.6210 | Dataset: gs-lf:   3%|▎         | 9/300 [00:27<13:07,  2.71s/it]
Train: 0.1283 | Test: 0.1290 | Test metric: 0.6210 | Dataset: gs-lf:   3%|▎         | 10/300 [00:27<13:05,  2.71s/it]
Train: 0.1263 | Test: 0.1276 | Test metric: 0.6372 | Dataset: gs-lf:   3%|▎         | 10/300 [00:29<13:05,  2.71s/it]
Train: 0.1263 | Test: 0.1276 | Test metric: 0.6372 | Dataset: gs-lf:   4%|▎         | 11/300 [00:29<13:02,  2.71s/it]
Train: 0.1249 | Test: 0.1265 | Test metric: 0.6470 | Dataset: gs-lf:   4%|▎         | 11/300 [00:32<13:02,  2.71s/it]
Train: 0.1249 | Test: 0.1265 | Test metric: 0.6470 | Dataset: gs-lf:   4%|▍         | 12/300 [00:32<12:59,  2.71s/it]
Train: 0.1235 | Test: 0.1255 | Test metric: 0.6558 | Dataset: gs-lf:   4%|▍         | 12/300 [00:35<12:59,  2.71s/it]
Train: 0.1235 | Test: 0.1255 | Test metric: 0.6558 | Dataset: gs-lf:   4%|▍         | 13/300 [00:35<12:56,  2.71s/it]
Train: 0.1224 | Test: 0.1244 | Test metric: 0.6626 | Dataset: gs-lf:   4%|▍         | 13/300 [00:37<12:56,  2.71s/it]
Train: 0.1224 | Test: 0.1244 | Test metric: 0.6626 | Dataset: gs-lf:   5%|▍         | 14/300 [00:37<12:54,  2.71s/it]
Train: 0.1210 | Test: 0.1244 | Test metric: 0.6712 | Dataset: gs-lf:   5%|▍         | 14/300 [00:40<12:54,  2.71s/it]
Train: 0.1210 | Test: 0.1244 | Test metric: 0.6712 | Dataset: gs-lf:   5%|▌         | 15/300 [00:40<12:51,  2.71s/it]
Train: 0.1203 | Test: 0.1237 | Test metric: 0.6742 | Dataset: gs-lf:   5%|▌         | 15/300 [00:43<12:51,  2.71s/it]
Train: 0.1203 | Test: 0.1237 | Test metric: 0.6742 | Dataset: gs-lf:   5%|▌         | 16/300 [00:43<12:48,  2.71s/it]
Train: 0.1190 | Test: 0.1230 | Test metric: 0.6821 | Dataset: gs-lf:   5%|▌         | 16/300 [00:46<12:48,  2.71s/it]
Train: 0.1190 | Test: 0.1230 | Test metric: 0.6821 | Dataset: gs-lf:   6%|▌         | 17/300 [00:46<12:46,  2.71s/it]
Train: 0.1183 | Test: 0.1218 | Test metric: 0.6902 | Dataset: gs-lf:   6%|▌         | 17/300 [00:48<12:46,  2.71s/it]
Train: 0.1183 | Test: 0.1218 | Test metric: 0.6902 | Dataset: gs-lf:   6%|▌         | 18/300 [00:48<12:42,  2.71s/it]
Train: 0.1176 | Test: 0.1195 | Test metric: 0.6951 | Dataset: gs-lf:   6%|▌         | 18/300 [00:51<12:42,  2.71s/it]
Train: 0.1176 | Test: 0.1195 | Test metric: 0.6951 | Dataset: gs-lf:   6%|▋         | 19/300 [00:51<12:39,  2.70s/it]
Train: 0.1166 | Test: 0.1205 | Test metric: 0.7002 | Dataset: gs-lf:   6%|▋         | 19/300 [00:54<12:39,  2.70s/it]
Train: 0.1166 | Test: 0.1205 | Test metric: 0.7002 | Dataset: gs-lf:   7%|▋         | 20/300 [00:54<12:36,  2.70s/it]
Train: 0.1159 | Test: 0.1191 | Test metric: 0.7076 | Dataset: gs-lf:   7%|▋         | 20/300 [00:56<12:36,  2.70s/it]
Train: 0.1159 | Test: 0.1191 | Test metric: 0.7076 | Dataset: gs-lf:   7%|▋         | 21/300 [00:56<12:35,  2.71s/it]
Train: 0.1151 | Test: 0.1184 | Test metric: 0.7135 | Dataset: gs-lf:   7%|▋         | 21/300 [00:59<12:35,  2.71s/it]
Train: 0.1151 | Test: 0.1184 | Test metric: 0.7135 | Dataset: gs-lf:   7%|▋         | 22/300 [00:59<12:34,  2.71s/it]
Train: 0.1145 | Test: 0.1183 | Test metric: 0.7208 | Dataset: gs-lf:   7%|▋         | 22/300 [01:02<12:34,  2.71s/it]
Train: 0.1145 | Test: 0.1183 | Test metric: 0.7208 | Dataset: gs-lf:   8%|▊         | 23/300 [01:02<12:32,  2.72s/it]
