Dataset,Mixture Label,smi_0,smi_1,smi_2,smi_3,smi_4,smi_5,smi_6,smi_7,smi_8,smi_9,smi_10,smi_11,smi_12,smi_13,smi_14,smi_15,smi_16,smi_17,smi_18,smi_19,smi_20,smi_21,smi_22,smi_23,smi_24,smi_25,smi_26,smi_27,smi_28,smi_29,smi_30,smi_31,smi_32,smi_33,smi_34,smi_35,smi_36,smi_37,smi_38,smi_39,smi_40,smi_41,smi_42
Bushdid,408,CC(=CCC[C@](C)(C=C)O)C,CC(=O)C1=CC=CC=N1,CCCCCC(C)O,CC(C)C=O,CC1=CC(=C(C=C1Cl)C(C)C)O,CC1=CC=C(C=C1)OC,CCCCCOC(=O)CCC,CC(C(=O)O)O,CCCCCCCC(C)O,COC1=CC=CC=C1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,409,CC(=O)C(=O)O,CC1=CC(=O)CC(C1)(C)C,CCCC(C)O,CCC(=O)OCC,CCCCCC(=O)C,CCCCC/C=C/C=C/C=O,COC1=C(C=CC(=C1)CC=C)O,CCCCCCC=O,CCCCC(=O)O,CCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,410,CCCCCC(C)O,C1=COC(=C1)CS,CCCCCC(C=C)O,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CC1=CC=C(C=C1)OC(=O)C(C)C,CC(C)O,CC(CCCC(C)(C)O)CC=O,CSCSC,CCC(C=C)O,CC(=O)C1=CC=CC=N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,411,CCCCCCCC(C)O,CCCS,CCCCCOC(=O)C,CC(C)C(=O)O,C1=CC=C(C=C1)C=O,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CCCCSCCCC,CCCCCCCCCCC=O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CCCC=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,412,CCCCCCCC(C)O,CCCS,CCCCCOC(=O)C,CC(C)C(=O)O,C1=CC=C(C=C1)C=O,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CCCCSCCCC,CCCCCCCCCCC=O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CC1(C2CCC(O1)(CC2)C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,413,CCCCCC(=O)OCC,CCCCC/C=C/C=C/C=O,CC(=CCC/C(=C/CO)/C)C,CCCCCCCCCOC(=O)C,C=CCCCCCCCCC(=O)O,COC1=CC=CC=C1O,CCCC(CC)O,CC1=CC(=C(C=C1Cl)C(C)C)O,CCOC(=O)C(C)O,C1=CC=C(C=C1)C=O,C1=COC(=C1)CS,CC1=CC=CC=C1C=O,CC(C)(CCC1=CC=CC=C1)O,CCCCC(=O)O,C1CCC(CC1)O,CC(=O)O,CC(CCCC(C)(C)O)CC=O,CC(=CC(=O)C)C,CCC1=NC=CN=C1,CC1CCC(=O)O1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,414,CCCCCC(=O)OCC,CCCCC/C=C/C=C/C=O,CC(=CCC/C(=C/CO)/C)C,CCCCCCCCCOC(=O)C,C=CCCCCCCCCC(=O)O,COC1=CC=CC=C1O,CCCC(CC)O,CC1=CC(=C(C=C1Cl)C(C)C)O,CCOC(=O)C(C)O,C1=CC=C(C=C1)C=O,C1=COC(=C1)CS,CC1=CC=CC=C1C=O,CC(C)(CCC1=CC=CC=C1)O,CCCCC(=O)O,C1CCC(CC1)O,C[C@@H](CCC=C(C)C)CCO,CC1=CC[C@H](CC1)C(C)(C)O,CCCCC(=O)OCC,CCCCCCCCCCC=O,C1=CC=C(C=C1)OC2=CC=CC=C2,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,415,CCCCCC(=O)O,CC1=CC(=O)CC(C1)(C)C,CCCCCCCC(=O)OCC,CC1=CC[C@@H](CC1)C(=C)C,CCOC(=O)C1=CC=CC=C1,CCCC(C)O,CSC,CC1([C@H]2CCC(=C)[C@@H]1C2)C,CCCCCCCC1CCC(=O)O1,CCCCCCCCC(=O)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,416,CCCCCC(=O)O,CC1=CC(=O)CC(C1)(C)C,CCCCCCCC(=O)OCC,CCCC(=O)SC,CCCCSCCCC,COC1=CC=CC=C1,CC(C1=CC=CC=C1)C(OC)OC,CC(C)CCOC(=O)CC1=CC=CC=C1,C1=CSC=C1,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,417,CC(=O)C1=CC=CC=C1,CCCCOC(=O)C,CC(C)C(=O)O,CC(=CC(=O)C)C,CC(C)C=O,CCCCCCO,CCCCCCCCC(=O)C,CC1=CC[C@@H](CC1)C(=C)C,CCCC(C)O,CC(C)CCOC(=O)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,418,CC(=O)C1=CC=CC=C1,CCCCOC(=O)C,CC(C)C(=O)O,CC(=CC(=O)C)C,CC(C)C=O,CCCCCCO,C=CCCC(=O)O,CCCC(=O)CC,CC1=CC=C(C=C1)O,CCC(=O)OCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,419,CCCCCC(C=C)O,CCCCCCC=O,CC1CCC(=O)O1,CC(=O)O,CCCC(=O)O,COC(=O)C1=CC=CC=C1O,CCCC(=O)SC,CC(=CCC/C(=C/CO)/C)C,CC1=CC=C(C=C1)O,CCCCCCCC(C)O,CC1=CC=CC=C1C=O,CC1=CC=C(C=C1)OC(=O)C,CC1=CC(=C(C=C1)C(C)C)O,CC(C)CC(=O)O,COC1=CC=C(C=C1)C=O,CC(C)CCOC(=O)C,CCCCCCO,CCOC(=O)C(C)O,CC(=CCC[C@](C)(C=C)O)C,CC(C(=O)C)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,420,CCCCCC(C=C)O,CCCCCCC=O,CC1CCC(=O)O1,CC(=O)O,CCCC(=O)O,COC(=O)C1=CC=CC=C1O,CCCC(=O)SC,CC(=CCC/C(=C/CO)/C)C,CC1=CC=C(C=C1)O,CCCCCCCC(C)O,COC1=CC=CC=C1,C1=COC(=C1)CS,CC1=CC(=C(C=C1Cl)C(C)C)O,CCOC=O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CC1=CNC2=CC=CC=C12,CCCCCCCCCOC(=O)C,CCCS,CCCC(=O)OC,CC(=O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,421,CCOC(=O)C(C)O,CC1=CC(=C(C=C1)C(C)C)O,CC1CCC(=O)O1,CC(C)C1=CC=C(C=C1)C=O,CCCCCC=O,CCCC(C)O,CC1=NC=CN=C1C,CC1=CC=C(C=C1)OC(=O)C(C)C,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,CCC1=NC=CN=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,422,CCOC(=O)C(C)O,CC1=CC(=C(C=C1)C(C)C)O,CC1CCC(=O)O1,CC1(C2CCC(O1)(CC2)C)C,CCCC=O,COC(=O)C1=CC=CC=C1,CCCCOC(=O)C,CC(C)O,CCCCCCO,CCCCCOC(=O)CCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,423,CCCC(=O)O,CCOC(=O)C1=CC=CC=C1,CCCCNCCCC,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,CCCCC/C=C/C=C/C=O,CC1(C2CCC(O1)(CC2)C)C,COC(=O)C1=CC=CC=C1N,CC1=CC[C@H](CC1)C(C)(C)O,CCCCCC(=O)OCC,C[C@@H](CCC=C(C)C)CCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,424,CCCC(=O)O,CCOC(=O)C1=CC=CC=C1,CCCCNCCCC,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,CCCCC/C=C/C=C/C=O,CC1(C2CCC(O1)(CC2)C)C,COC(=O)C1=CC=CC=C1N,CC1=CC[C@H](CC1)C(C)(C)O,CCCCCC(=O)OCC,C1=CC=C(C=C1)CCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,425,CCCC(CC)O,CSCSC,CC(C)(CCC1=CC=CC=C1)O,CCCCCCOC(=O)CCCCC,C=CCCC(=O)O,CCCCOC(=O)C,COC1=CC=CC=C1O,CCCCC(=O)O,CC(=CCC/C(=C/CO)/C)C,CC(C)CCOC(=O)CC1=CC=CC=C1,CCCCSCCCC,CSSSC,CCCCCOC(=O)CCC,CCCCCCCC(=O)OCC,CC1=CC=CC=C1C=O,CC=O,CCCCCC=O,CCCCCC(C)O,CC1=CC[C@@H](CC1)C(=C)C,CCC(C=C)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,426,COC(=O)C1=CC=CC=C1,C1=CC=C(C=C1)CCO,CCC1=NC=CN=C1,CC(C)C=O,CC(CCC=C(C)C)C=O,CC(=CCC[C@](C)(C=C)O)C,COC1=C(C=CC(=C1)CC=C)O,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CCC(=O)OCC,CC(=O)C(=O)O,CCCCCCCC=O,CCOC(=O)CCC(=O)OCC,CC1(C2CCC(O1)(CC2)C)C,CCCCNCCCC,C1=CC=C2C(=C1)C=CN2,CC1=CC(=C(C=C1)C(C)C)O,CCCCCOC(=O)CCCC,C1CCC(CC1)O,CC(=O)OCCC1=CC=CC=C1,CC(C)CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,427,CCCCCCC=O,CC(=O)O,CCCCCOC(=O)CCCC,C1=CC=C(C=C1)/C=C/C=O,CCCCC(=O)OCC,CCCCCCCCCC(=O)O,C#CC1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1,CC1=CC=CC=C1C=O,CC(C)CCOC(=O)CC1=CC=CC=C1,CC(C)CC=O,CC1([C@H]2CCC(=C)[C@@H]1C2)C,C1=CC=C(C=C1)OC2=CC=CC=C2,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,C1=CSC=C1,CCCCCCCCCC(=O)OCC,CC1=CCC(C=C1)C(C)C,CCCCCC(=O)OCC,CC1=CC(=O)CC(C1)(C)C,CC(C)CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,428,CCCCCCC=O,CC(=O)O,CCCCCOC(=O)CCCC,C1=CC=C(C=C1)/C=C/C=O,CCCCC(=O)OCC,CCCCCCCCCC(=O)O,C#CC1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1,CC1=CC=CC=C1C=O,CC(C)CCOC(=O)CC1=CC=CC=C1,CC(C)CC=O,CC1([C@H]2CCC(=C)[C@@H]1C2)C,C1=CC=C(C=C1)OC2=CC=CC=C2,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,C1=CSC=C1,CCCCCCCCCC(=O)OCC,CC1=CCC(C=C1)C(C)C,CCCCCC(=O)OCC,CC1=CC(=O)CC(C1)(C)C,COC(=O)C1=CC=CC=C1N,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,429,C1=CC=C(C=C1)/C=C/C=O,CC(C)C(=O)O,CCC(C=C)O,CC1=CCC2CC1C2(C)C,CCCCCOC(=O)CCCC,C1=CSC=C1,CCCCCOC(=O)C,CCCC(=O)O,C1=COC(=C1)CS,CC(=O)O,CCCCCCCC(=O)OC,CC1=CNC2=CC=CC=C12,CC(=O)OCCC1=CC=CC=C1,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCC1=NC=CN=C1,C1CCC(CC1)O,CCCCCCCC(C)O,CCCC(CC)O,CSSSC,CCCCCCOC(=O)CCCCC,CCCCCCCC1CCC(=O)O1,CCOC=O,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CCCCCC(C)O,CC1=CC(=C(C=C1)C(C)C)O,CC(C1=CC=CC=C1)C(OC)OC,CCCCCCCCCC(=O)O,CCCCNCCCC,CC(C)C1=CC=C(C=C1)C=O,CC(=O)C(=O)O,,,,,,,,,,,,,
Bushdid,430,C1=CC=C(C=C1)/C=C/C=O,CC(C)C(=O)O,CCC(C=C)O,CC1=CCC2CC1C2(C)C,CCCCCOC(=O)CCCC,C1=CSC=C1,CCCCCOC(=O)C,CCCC(=O)O,C1=COC(=C1)CS,CC(=O)O,CCCCCCCC(=O)OC,CC1=CNC2=CC=CC=C12,CC(=O)OCCC1=CC=CC=C1,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCC1=NC=CN=C1,C1CCC(CC1)O,CCCCCCCC(C)O,CCCC(CC)O,CSSSC,CCCCCCOC(=O)CCCCC,CCCCCCCC1CCC(=O)O1,CCOC=O,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CCCCCC(C)O,CC1=CC(=C(C=C1)C(C)C)O,CC(C1=CC=CC=C1)C(OC)OC,CCCCCCCCCC(=O)O,CCCCNCCCC,CC(C)C1=CC=C(C=C1)C=O,CC(C)CCOC(=O)CC1=CC=CC=C1,,,,,,,,,,,,,
Bushdid,431,COC1=CC=C(C=C1)C=O,CCCCCCCC=O,C1CCC(CC1)O,CCCCCOC(=O)CCCC,CCCCCC(C=C)O,CCCCCCCC1CCC(=O)O1,CSSSC,CC1=CC=CC=C1C=O,CC1=CC=C(C=C1)OC(=O)C(C)C,C=CCCC(=O)O,C[C@@H](CCC=C(C)C)CCO,CSCSC,CCC(C=C)O,CCCC(=O)O,CC(C)C=O,C1=CC=C2C(=C1)C=CN2,C1=CC=C(C=C1)CC(=O)O,CSSC,C1CCSC1,CCCCCC=O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,432,CCCCCCCCCC(=O)O,CC(C)(CCC1=CC=CC=C1)O,CC1=CC(=C(C=C1)C(C)C)O,CCCCC(=O)O,CC(=CCC[C@](C)(C=C)O)C,CCCCCCCC(=O)OCC,CC1(C2CCC(O1)(CC2)C)C,CC(C)CCOC(=O)CC1=CC=CC=C1,CSC,CCOC=O,CC(CCCC(C)(C)O)CC=O,CC(=CC(=O)C)C,CCCCCCCCC(=O)C,CCCCCCCCCOC(=O)C,CC(C)C1=CC=C(C=C1)C=O,CCCCCC(=O)C,CC(=O)O,CCCSCCC,CCCC(=O)SC,CCC1=CC(=C(C=C1)O)OC,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,433,CCCCCCCCCC(=O)OCC,CCCC(=O)OCC,CCCCCC(C)O,CCCCCC(=O)OCC,CC1=CC=C(C=C1)OC(=O)C,C[C@@H](CCC=C(C)C)CCO,CCCO,COC1=CC=CC=C1O,CCOC(=O)CCC(=O)OCC,CC(C(=O)O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,434,CCCCCCCCCC(=O)OCC,CCCC(=O)OCC,CCCCCC(C)O,CCCCCC(=O)OCC,CC1=CC=C(C=C1)OC(=O)C,C[C@@H](CCC=C(C)C)CCO,CCCO,COC1=CC=CC=C1O,CCOC(=O)CCC(=O)OCC,CCC(=O)OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,435,C1=CC=C(C=C1)/C=C/C=O,CCCC(=O)OC,CCOC(=O)CCC(=O)OCC,CCC(C=C)O,CC(C)CC(=O)O,CCCC(C)O,CCC1=CC(=C(C=C1)O)OC,CC(=O)C,COC1=CC=CC=C1O,CC(=O)OCCC1=CC=CC=C1,CC1=NC=CN=C1C,CC(CCCC(C)(C)O)CC=O,CCC(=O)OC,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CCCCC(=O)OCC,CC(C)(CCC1=CC=CC=C1)O,CC(C(=O)O)O,CC1=CC=C(C=C1)OC,CCCCCCCC1CCC(=O)O1,COC1=CC=CC=C1,C1=CC=C(C=C1)OC2=CC=CC=C2,CC(C)C(=O)O,CCCC=O,CC1=CCC2CC1C2(C)C,CC(C)CCOC(=O)CC1=CC=CC=C1,CC(=O)C1=CC=CC=N1,CCCCCC(C=C)O,CCCCCCCCCC(=O)O,CC(=O)C1=CC=CC=C1,CCC(=O)OCC,,,,,,,,,,,,,
Bushdid,436,C1=CC=C(C=C1)/C=C/C=O,CCCC(=O)OC,CCOC(=O)CCC(=O)OCC,CCC(C=C)O,CC(C)CC(=O)O,CCCC(C)O,CCC1=CC(=C(C=C1)O)OC,CC(=O)C,COC1=CC=CC=C1O,CC(=O)OCCC1=CC=CC=C1,CC1=NC=CN=C1C,CC(CCCC(C)(C)O)CC=O,CCC(=O)OC,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CCCCC(=O)OCC,CC(C)(CCC1=CC=CC=C1)O,CC(C(=O)O)O,CC1=CC=C(C=C1)OC,CCCCCCCC1CCC(=O)O1,COC1=CC=CC=C1,C1=CC=C(C=C1)C=O,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC=O,CCCC(CC)O,CC1=CC2=C(C=C1)N=CC=C2,CC1=CCC(C=C1)C(C)C,CC(=CCC[C@](C)(C=C)O)C,C[C@@H](CCC=C(C)C)CCO,CC1=CC=C(C=C1)C(C)C,CCCSCCC,,,,,,,,,,,,,
Bushdid,437,CCC/C=C/C=O,CC(CCCC(C)(C)O)CC=O,CC(=O)C1=CC=CC=C1,CCCCCC(C)O,CCCCCCCCCCC=O,CCCC(C)O,CC(=CCC[C@](C)(C=C)O)C,CCCCC/C=C/C=C/C=O,CCCCCCCCCC(=O)OCC,CC1=CC2=C(C=C1)N=CC=C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,438,CCC/C=C/C=O,CC(CCCC(C)(C)O)CC=O,CC(=O)C1=CC=CC=C1,CCCCCC(=O)OCC,C#CC1=CC=CC=C1,CC(=O)C,CCCCCCO,CCOC(=O)C1=CC=CC=C1,CC(=O)C1=CC=CC=N1,CCCCNCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,439,CC(=CCC[C@](C)(C=C)O)C,C[C@@H](CCC=C(C)C)CCO,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CC1(C2CCC(O1)(CC2)C)C,CC(=O)C1=CC=CC=N1,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CC(C)(CCC1=CC=CC=C1)O,C1CCSC1,CC1=CC=C(C=C1)OC(=O)C(C)C,CCCCCCCCCCC=O,CC1=CC[C@@H](CC1)C(=C)C,CCCCCCCCCOC(=O)C,CCCCC/C=C/C=C/C=O,CCC(=O)OC,CC1=CC=CC=C1C=O,COC1=CC=C(C=C1)C=O,CCCC(=O)OCC,CCCCOC(=O)C,CC(=O)OCCC1=CC=CC=C1,CCCSCCC,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,440,CC(=CCC[C@](C)(C=C)O)C,C[C@@H](CCC=C(C)C)CCO,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,CC1(C2CCC(O1)(CC2)C)C,CC(=O)C1=CC=CC=N1,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CC(C)(CCC1=CC=CC=C1)O,C1CCSC1,CC1=CC=C(C=C1)OC(=O)C(C)C,CCCCCCCCCCC=O,CCCCCC(=O)OCC,CC1=CC=C(C=C1)OC(=O)C,CCCCCCCCC(=O)C,CSSSC,CCCCCCCC(C)O,CSCSC,CC1=CC(=C(C=C1)C(C)C)O,CC(C)CCOC(=O)CC1=CC=CC=C1,CCCCCC(=O)C,COC1=CC=CC=C1O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,441,CC1=CC(=C(C=C1)C(C)C)O,CC(=CC(=O)C)C,CCC(=O)OCC,COC1=CC=CC=C1O,CC(C)O,CCC(C=C)O,CCCC(=O)OC,C1=CC=C(C=C1)CC(=O)O,COC1=CC=CC=C1,CCCCCCC=O,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CC1=CC=CC=C1C=O,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCC(=O)OCC,C#CC1=CC=CC=C1,CCC/C=C/C=O,C=CCCCCCCCCC(=O)O,CC1=CC=C(C=C1)C(C)C,CCCCCC1CCC(=O)O1,CC(C)(CCC1=CC=CC=C1)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,442,CC1=CC(=C(C=C1)C(C)C)O,CC(=CC(=O)C)C,CCC(=O)OCC,COC1=CC=CC=C1O,CC(C)O,CCC(C=C)O,CCCC(=O)OC,C1=CC=C(C=C1)CC(=O)O,COC1=CC=CC=C1,CCCCCCC=O,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CC1=CC=CC=C1C=O,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCC(=O)OCC,C#CC1=CC=CC=C1,CCC/C=C/C=O,C=CCCCCCCCCC(=O)O,CC1=CC=C(C=C1)C(C)C,CCCCCC1CCC(=O)O1,C[C@@H](CCC=C(C)C)CCO,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,443,CCCCCCCCCC(=O)O,C#CC1=CC=CC=C1,CC1=CC=C(C=C1)C(C)C,CCCCCCCCC(=O)C,CC(CCC=C(C)C)C=O,CCCC(C)O,CC(=O)O,CCCCCCCCCC(=O)OCC,CCCCCCOC(=O)CCCCC,CC1=CC2=C(C=C1)N=CC=C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,444,CCCCCCCCCC(=O)O,C#CC1=CC=CC=C1,CC1=CC=C(C=C1)C(C)C,CC1=CC=C(C=C1)O,CSCSC,C1=CC=C(C=C1)C=O,CC(=O)C(=O)O,CC(=O)C1=CC=CC=N1,CC1(C2CCC(O1)(CC2)C)C,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,445,CCCCCCCC(C)O,CC1=CC[C@H](CC1)C(C)(C)O,CC1=CCC(C=C1)C(C)C,CCCC(=O)CC,C#CC1=CC=CC=C1,CCCCCCCCCC(=O)OCC,CCCO,CCCCC(=O)OCC,CCCC(=O)O,C1CCC(CC1)O,COC1=C(C=CC(=C1)CC=C)O,COC(=O)C1=CC=CC=C1,CCCCSCCCC,CCCCCCCCC(=O)C,CC1=CC[C@@H](CC1)C(=C)C,CCCC=O,CC1(C2CCC(O1)(CC2)C)C,CCCC(=O)OCC,CC(C)CC(=O)O,CCC/C=C/C=O,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CSSC,CC1=CC=CC=C1,CC(C)C1=CC=C(C=C1)C=O,C1=CC=C(C=C1)CC(=O)O,CCCC(CC)O,CC1=CC(=C(C=C1)C(C)C)O,CCCCC(=O)O,CCCCCCC=O,CCCCOC(=O)C,,,,,,,,,,,,,
Bushdid,446,CCCCCCCC(C)O,CC1=CC[C@H](CC1)C(C)(C)O,CC1=CCC(C=C1)C(C)C,CCCC(=O)CC,C#CC1=CC=CC=C1,CCCCCCCCCC(=O)OCC,CCCO,CCCCC(=O)OCC,CCCC(=O)O,C1CCC(CC1)O,CCOC=O,CC(=CC(=O)C)C,CC(CCC=C(C)C)C=O,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CCC(C)S,C1=COC(=C1)CS,CC(C)O,CCCCCC1CCC(=O)O1,CC1=CC=C(C=C1)C(C)C,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CC1=CC=C(C=C1)OC,CSCSC,COC(=O)C1=CC=CC=C1O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,C1=CC=C(C=C1)OC2=CC=CC=C2,CCCCCCCCCC(=O)O,CCCCNCCCC,CCCCCCOC(=O)CCCCC,CCCCCCO,CCOC(=O)C(C)O,,,,,,,,,,,,,
Bushdid,447,C1CCSC1,CCCCCCCCCC(=O)OCC,CC(C)CC=O,CC1=CC=CC=C1C=O,CCCCCOC(=O)CCCC,CC1=CC=CC=C1,CC(CCCC(C)(C)O)CC=O,CCC(C=C)O,C=CCCCCCCCCC(=O)O,CCCCCCCC(C)O,CCCCCCCC(=O)OC,C1=CSC=C1,COC1=CC=C(C=C1)C=O,CCCCOC(=O)C,CCOC(=O)CCC(=O)OCC,CCOC(=O)C(C)O,CC(C)(CCC1=CC=CC=C1)O,C#CC1=CC=CC=C1,CCCCC/C=C/C=C/C=O,CCCCCCCCCOC(=O)C,CCCCCCCC=O,CC1=CC[C@@H](CC1)C(=C)C,CCCCCCCC(=O)OCC,CCCCC(=O)OCC,CC(C)O,CC(=O)C,CCCO,CCCC(=O)O,C1=CC=C(C=C1)C=O,CCCCCC1CCC(=O)O1,,,,,,,,,,,,,
Bushdid,448,C1CCSC1,CCCCCCCCCC(=O)OCC,CC(C)CC=O,CC1=CC=CC=C1C=O,CCCCCOC(=O)CCCC,CC1=CC=CC=C1,CC(CCCC(C)(C)O)CC=O,CCC(C=C)O,C=CCCCCCCCCC(=O)O,CCCCCCCC(C)O,CC1=CC(=C(C=C1Cl)C(C)C)O,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CCCC(=O)CC,CSSC,CSCSC,CC1=CC[C@H](CC1)C(C)(C)O,CCCC(C)O,CC1=CC2=C(C=C1)N=CC=C2,CCCCCCO,C1=CC=C2C(=C1)C=CN2,CC=O,CCCCCCCCCC(=O)O,CCCCSCCCC,CC(=O)C1=CC=CC=C1,C1=COC(=C1)CS,CCC(=O)OCC,CCCCCCCC1CCC(=O)O1,COC1=CC=CC=C1O,CC(C)C=O,C1=CC=C(C=C1)CC(=O)O,,,,,,,,,,,,,
Bushdid,449,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CCC(=O)OCC,C1CCSC1,CCCCCCCCCC(=O)O,CC(C)(CCC1=CC=CC=C1)O,CCCCC(=O)OCC,C1=CC=C(C=C1)/C=C/C=O,CC(C)C=O,CC/C=C\1/C2=CC=CC=C2C(=O)O1,CCCCCCCC(C)O,CCCC=O,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CCCCCOC(=O)CCC,CSSC,CCCCCOC(=O)CCCC,CC(CCC=C(C)C)C=O,CCCC(=O)OC,CCCCCC1CCC(=O)O1,CC(C)CCOC(=O)C,CC(=O)C1=CC=CC=C1,COC(=O)C1=CC=CC=C1O,CCCCCCCC(=O)OC,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,CC(=CCC[C@](C)(C=C)O)C,C#CC1=CC=CC=C1,CCC(C=C)O,C1=CC=C(C=C1)OC2=CC=CC=C2,CC(C)O,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CC1=CC=C(C=C1)OC,,,,,,,,,,,,,
