Dataset,Mixture Label,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID
Bushdid,494,240,6054,0,31265,8025,180,6654,11552,25137858,8091,8118,78605,6989,62465,8103,11002,2879,7731,12367,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,495,12020,7150,15380,6989,19310,176,1068,10430,7710,1060,177,6654,7632,12180,12348,4133,12741,637566,22201,10821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,496,12020,7150,15380,6989,19310,176,1068,10430,7710,1060,177,6654,7632,12180,12348,4133,12741,637566,22201,62465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,497,8918,24915,5281515,6184,0,7344,2879,6501,7685,61138,6982,5634,8025,14896,7519,177,6561,997,3314,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,498,8918,24915,5281515,6184,0,62465,8091,7710,6054,1068,7799,12178,11002,7150,7165,10430,62336,2758,11552,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,499,61138,2758,10560,7685,6590,1068,180,7714,31244,0,4133,8118,12180,10976,5281168,31265,7344,7600,6549,637566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,500,61138,2758,10560,7685,6590,1068,180,7714,31244,0,62433,11552,7710,10430,16666,12367,7632,19310,7059,7363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,501,7165,7731,2969,62465,1060,8048,10430,6184,8051,10882,14286,0,6544,62433,16666,8091,22311,11002,1068,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,502,7165,7731,2969,62465,1060,8048,10430,6184,8051,10882,14286,0,6544,62433,16666,7991,180,7150,1031,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,503,4133,5634,31272,15380,8892,7848,5283349,31249,62465,8797,8030,14100,997,8130,25137858,454,7714,1068,12741,22311,8186,10882,7600,7583,7410,10890,6054,10560,0,78605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,504,4133,5634,31272,15380,8892,7848,5283349,31249,62465,8797,8842,8048,14896,10821,8025,19789253,6544,62336,7344,12020,2969,7799,14286,2758,6501,22873,460,12180,1031,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,505,176,7749,7059,6590,454,12741,3776,31244,6982,6561,261,12348,16666,0,798,11552,14896,7150,10430,1031,0,8103,0,7848,6654,6736,1146,460,7731,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,506,25137858,10821,15380,10890,10722,22386,19310,6501,8918,31276,5373603,7590,7762,7363,6549,18827,1060,637511,66328,7583,10882,12473,12180,4133,5283349,62433,8091,264,3314,12178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,507,7991,22311,5281515,22386,24915,8030,62336,5373603,7363,10976,7590,10821,8842,1068,3776,12020,8048,177,15380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,508,7165,7848,0,7632,264,61138,25137858,8025,62444,6549,12180,7799,12367,4133,10722,18827,10882,460,637511,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,509,176,7059,7590,4133,31272,2969,7344,6054,6736,8186,19310,7150,3314,240,1146,7632,7165,7714,18827,8118,6590,177,997,7410,8051,8842,261,12367,15380,24915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,510,176,7059,7590,4133,31272,2969,7344,6054,6736,8186,19310,7150,3314,240,1146,7632,7165,7714,18827,8118,61016,31265,7600,7363,10890,8148,5281168,1060,6561,8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,511,7762,12348,66328,3314,8051,176,62433,7799,8842,7632,7583,261,637566,10976,8048,2758,6448,454,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,512,7762,12348,66328,3314,8051,176,62433,7799,8842,7632,7583,261,637566,10976,8048,61138,19789253,5283349,31276,8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,513,19789253,6654,19310,22386,62465,11552,8842,1068,8186,6590,997,8635,6184,61016,6544,6736,11509,25137858,12473,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,514,10430,454,22311,3776,240,2758,10821,7519,6054,8091,6989,6549,31276,7363,7150,637511,7710,8892,6501,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,515,16666,19310,62465,7848,22311,7991,1060,8051,8118,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,516,16666,19310,62465,22201,12473,22386,7583,7762,6184,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,517,0,10821,0,8148,3776,8048,7731,31249,0,8025,12348,7344,12367,5373603,4133,7519,22311,8130,6054,19310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,518,6561,12473,7590,24915,261,14100,997,8030,11509,31272,2969,78605,8635,12232,14286,11552,15380,31244,6989,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,519,2969,264,8048,6054,4133,8635,10560,12348,0,10882,8842,2879,62465,1031,31244,6501,7165,0,12741,22873,7966,22386,6544,11124,62433,7059,10976,180,14286,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,520,2969,264,8048,6054,4133,8635,10560,12348,0,10882,5373603,8025,24915,62336,8918,61138,5283349,11002,12473,176,6989,25137858,7632,5634,6448,14896,7519,6736,14100,31249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
